City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,marienburg,54.0359,19.0266,2.8,85,54,4.62,PL,1674943541
362,wladyslawowo,54.7909,18.4009,2.74,89,79,7.93,PL,1674943542
363,kampong chhnang,12.1667,104.55,19.29,71,69,3.06,KH,1674943542
364,camana,-16.6228,-72.7111,23.79,81,65,3.72,PE,1674943542
365,safford,32.834,-109.7076,16.73,22,0,4.63,US,1674943542
366,seda,57.65,25.75,-2.19,90,100,4.58,LV,1674943543
367,bucerias,20.75,-105.3333,23.32,83,100,2.06,MX,1674943282
368,tessalit,20.1986,1.0114,12.77,14,45,3.75,ML,1674943351
369,morro bay,35.3658,-120.8499,17.22,73,0,1.79,US,1674943543
370,abu kamal,34.4506,40.9171,13.87,55,99,4.95,SY,1674943544
371,muros,42.7762,-9.0603,5.47,81,45,6.85,ES,1674943544
372,nelson bay,-32.7167,152.15,28.38,83,44,4.02,AU,1674943544
373,elko,41.0002,-115.5012,1.01,66,90,3.13,US,1674943545
374,jijiga,9.35,42.8,16.06,78,6,2.21,ET,1674943545
375,chernyshevskiy,63.0128,112.4714,-37.93,100,98,0.13,RU,1674943545
376,lichuan,30.3,108.85,-0.39,78,0,0.87,CN,1674943546
377,lat yao,15.751,99.7893,17.6,52,6,1.78,TH,1674943546
378,la ronge,55.1001,-105.2842,-19.96,87,100,6.42,CA,1674943391
379,ewa beach,21.3156,-158.0072,25.97,62,75,8.23,US,1674943546
380,banda aceh,5.5577,95.3222,24.11,86,100,3.3,ID,1674943547
381,mill creek,47.8601,-122.2043,7.21,89,91,2.24,US,1674943309
382,barra do garcas,-15.89,-52.2567,23.26,90,100,1.98,BR,1674943547
383,guider,9.9342,13.9486,29.13,14,100,2.71,CM,1674943547
384,obsharovka,53.125,48.8531,-19.31,100,91,0.39,RU,1674943548
385,raalte,52.3858,6.275,3.29,87,100,2.93,NL,1674943548
386,nantucket,41.2835,-70.0995,7.08,81,0,5.66,US,1674943548
387,grand-lahou,5.1367,-5.0242,26.45,87,24,4.49,CI,1674943549
388,port-gentil,-0.7193,8.7815,25.98,94,20,0.0,GA,1674943549
389,siyabuswa,-25.1132,29.0445,24.74,30,38,2.25,ZA,1674943549
390,sechura,-5.5569,-80.8222,26.18,60,80,7.19,PE,1674943549
391,dudinka,69.4058,86.1778,-18.53,99,96,2.42,RU,1674943550
392,sisimiut,66.9395,-53.6735,-11.96,81,100,11.94,GL,1674943550
393,portland,45.5234,-122.6762,8.99,86,40,1.79,US,1674943302
394,redmond,47.674,-122.1215,7.9,88,98,3.13,US,1674943490
395,manta,-0.95,-80.7333,27.88,69,40,4.12,EC,1674943551
396,faya,18.3851,42.4509,11.29,76,2,1.12,SA,1674943551
397,deep river,46.1001,-77.4995,-9.28,83,87,2.75,CA,1674943551
398,palmer,42.1584,-72.3287,7.75,46,75,2.57,US,1674943552
399,zalantun,48.0,122.7167,-23.47,100,81,1.25,CN,1674943552
400,baykit,61.67,96.37,-19.64,100,100,0.93,RU,1674943552
401,dunyapur,29.7995,71.7196,11.13,24,29,2.1,PK,1674943553
402,boa vista,2.8197,-60.6733,29.99,45,40,4.12,BR,1674943553
403,sao gabriel da cachoeira,-0.1303,-67.0892,24.89,94,99,1.4,BR,1674943553
404,vestmannaeyjar,63.4427,-20.2734,6.12,76,98,11.1,IS,1674943554
405,biloela,-24.4167,150.5,24.98,69,3,0.91,AU,1674943554
406,gat,31.61,34.7642,16.33,100,68,2.18,IL,1674943554
407,bonthe,7.5264,-12.505,25.58,87,15,4.08,SL,1674943555
408,bilma,18.6853,12.9164,23.46,14,89,2.16,NE,1674943555
409,nouakchott,18.0858,-15.9785,16.96,34,21,5.79,MR,1674943555
410,tera,14.0078,0.7531,23.13,9,100,3.77,NE,1674943556
411,mukdahan,16.5833,104.5,11.35,60,50,6.66,TH,1674943556
412,si sa ket,14.8333,104.3333,14.92,78,56,4.82,TH,1674943556
413,tautira,-17.7333,-149.15,26.95,74,8,5.22,PF,1674943557
414,castlerea,53.7667,-8.5,4.42,92,50,2.58,IE,1674943557
415,corrente,-3.7367,-43.3394,25.74,77,94,1.24,BR,1674943557
416,idaho falls,43.4666,-112.0341,-2.78,84,40,3.6,US,1674943558
417,nome,64.5011,-165.4064,-3.96,100,100,3.09,US,1674943412
418,fukue,32.6881,128.8419,7.4,61,100,9.05,JP,1674943558
419,batemans bay,-35.7167,150.1833,23.94,77,100,2.39,AU,1674943558
420,moose factory,51.2585,-80.6094,-28.51,93,88,1.64,CA,1674943559
421,coffs harbour,-30.3,153.1333,26.18,73,75,6.17,AU,1674943559
422,krasnoobsk,54.9198,82.9909,-10.05,89,68,7.04,RU,1674943559
423,novyy urengoy,66.0833,76.6333,-18.2,96,100,3.61,RU,1674943560
424,yuancheng,36.652,107.7896,-9.15,29,12,0.61,CN,1674943560
425,tres arroyos,-38.3739,-60.2798,27.67,40,1,5.78,AR,1674943560
426,ikwiriri,-7.9562,38.9716,22.14,95,17,0.43,TZ,1674943561
427,pundaguitan,6.3711,126.1689,25.38,85,100,2.64,PH,1674943561
428,jayanca,-6.3908,-79.8219,24.78,47,39,7.39,PE,1674943562
429,algete,40.5971,-3.4974,4.08,65,0,3.09,ES,1674943562
430,erenhot,43.6475,111.9767,-13.2,84,3,3.41,CN,1674943563
431,novita,4.9551,-76.6053,26.63,91,47,0.61,CO,1674943564
432,asadabad,34.7824,48.1185,-1.17,80,89,2.46,IR,1674943565
433,arlit,18.7369,7.3853,18.03,9,40,3.43,NE,1674943565
434,sala consilina,40.3912,15.5989,4.1,93,97,2.28,IT,1674943566
435,nuevitas,21.5453,-77.2644,25.77,67,11,6.97,CU,1674943567
436,la rioja,42.25,-2.5,-1.12,96,100,3.59,ES,1674943567
437,inirida,3.8653,-67.9239,28.41,61,69,0.72,CO,1674943568
438,fomboni,-12.28,43.7425,27.54,77,25,5.53,KM,1674943569
439,skovorodino,53.9833,123.9167,-30.93,100,98,0.41,RU,1674943570
440,saint-augustin,51.226,-58.6502,-13.54,95,98,2.23,CA,1674943571
441,general higinio morinigo,-25.95,-55.9167,29.34,44,95,0.91,PY,1674943571
442,los llanos de aridane,28.6585,-17.9182,13.86,74,75,4.92,ES,1674943573
443,touros,-5.1989,-35.4608,26.75,71,6,6.22,BR,1674943574
444,haines junction,60.7522,-137.5108,-10.91,93,100,0.1,CA,1674943576
445,scottsboro,34.6723,-86.0341,14.06,30,75,4.12,US,1674943369
446,arrecife,28.963,-13.5477,15.99,67,20,3.09,ES,1674943578
447,kautokeino,69.0125,23.0412,-11.0,86,57,4.44,NO,1674943578
448,kalavad,22.2167,70.3833,18.46,45,0,2.16,IN,1674943580
449,praia,14.9215,-23.5087,21.3,78,0,8.23,CV,1674943582
450,show low,34.2542,-110.0298,7.01,31,0,7.2,US,1674943583
451,nanning,22.8167,108.3167,9.03,29,5,1.36,CN,1674943583
452,itoman,26.1247,127.6694,12.01,66,40,6.69,JP,1674943584
453,nemuro,43.3236,145.575,-8.21,68,50,10.55,JP,1674943585
454,altamont,42.2068,-121.7372,5.99,70,0,2.57,US,1674943587
455,omsukchan,62.5333,155.8,-32.46,99,94,1.04,RU,1674943588
456,south shields,54.9986,-1.4323,5.39,91,0,2.57,GB,1674943591
457,kupang,-10.1667,123.5833,24.32,100,20,1.03,ID,1674943595
458,flin flon,54.7682,-101.865,-21.97,88,100,5.19,CA,1674943596
459,maningrida,-12.0667,134.2667,25.11,88,97,1.39,AU,1674943597
460,aktash,50.3,87.7333,-22.06,84,100,1.98,RU,1674943598
461,misratah,32.3754,15.0925,12.66,43,2,5.33,LY,1674943599
462,nargana,9.4428,-78.5906,26.43,74,58,8.1,PA,1674943599
463,cururupu,-1.8283,-44.8683,23.58,93,77,1.38,BR,1674943600
464,shagonar,51.5333,92.8,-22.12,98,100,1.12,RU,1674943600
465,nouadhibou,20.931,-17.0347,17.24,72,75,9.52,MR,1674943601
466,maniitsoq,65.4167,-52.9,-11.74,77,100,5.89,GL,1674943601
467,werda,-25.2667,23.2833,28.49,28,83,2.24,BW,1674943602
468,urussu,54.5981,53.4631,-16.41,99,92,2.01,RU,1674943602
469,paungde,18.4833,95.5,20.12,61,0,1.97,MM,1674943602
470,hastings,50.8552,0.5729,5.29,77,60,1.7,GB,1674943603
471,las tunas,20.9617,-76.9511,26.73,52,42,8.23,CU,1674943407
472,kangaatsiaq,68.3065,-53.4641,-12.47,84,100,10.64,GL,1674943603
473,sychevka,55.8252,34.2736,-4.34,88,100,3.4,RU,1674943603
474,voineasa,44.2833,24.1333,1.32,100,100,1.54,RO,1674943604
475,namibe,-15.1961,12.1522,23.73,83,100,3.75,AO,1674943604
476,coos bay,43.3665,-124.2179,9.62,94,100,2.57,US,1674943604
477,gizo,-8.103,156.8419,28.54,72,21,2.26,SB,1674943605
478,ilebo,-4.3167,20.5833,21.68,94,93,0.65,CD,1674943605
479,eyl,7.9803,49.8164,23.49,73,44,8.48,SO,1674943605
480,waipawa,-41.4122,175.5153,20.76,80,100,3.07,NZ,1674943606
481,pokrovsk,48.282,37.1758,-0.38,84,100,4.63,UA,1674943606
482,skelleftea,64.7507,20.9528,1.2,84,39,9.26,SE,1674943606
483,dzilam gonzalez,21.2833,-88.9333,26.89,65,75,3.21,MX,1674943606
484,xining,36.6167,101.7667,-7.04,33,37,0.25,CN,1674943607
485,kiruna,67.8557,20.2251,-7.49,86,20,6.17,SE,1674943607
486,umba,66.6871,34.3429,-1.0,88,100,6.41,RU,1674943607
487,rocha,-34.4833,-54.3333,24.23,80,67,3.8,UY,1674943609
488,chiang kham,19.5233,100.3,14.69,81,0,0.99,TH,1674943609
489,aykhal,66.0,111.5,-33.33,100,93,1.64,RU,1674943609
490,calama,-22.4667,-68.9333,24.27,29,0,10.29,CL,1674943610
491,marang,5.2056,103.2059,27.2,81,100,4.84,MY,1674943610
492,panjab,34.388,67.0233,-9.28,97,100,1.76,AF,1674943610
493,karratha,-20.7377,116.8463,28.8,56,81,1.98,AU,1674943610
494,tual,-5.6667,132.75,27.45,75,91,2.64,ID,1674943611
495,marabba,12.35,32.1833,26.14,15,63,4.77,SD,1674943611
496,sur,22.5667,59.5289,19.81,65,9,7.65,OM,1674943611
497,lakes entrance,-37.8811,147.981,21.76,71,100,5.68,AU,1674943612
498,riyadh,24.6877,46.7219,12.46,40,0,2.89,SA,1674943533
499,vermillion,42.7794,-96.9292,-14.91,88,100,5.38,US,1674943357
500,northam,51.0333,-4.2167,6.33,88,62,1.84,GB,1674943612
501,aswan,24.0934,32.907,21.24,31,32,2.92,EG,1674943612
502,pochutla,15.7432,-96.4661,31.9,45,5,3.44,MX,1674943613
503,tra vinh,9.9347,106.3453,20.92,71,98,1.57,VN,1674943613
504,scottsbluff,41.8666,-103.6672,-8.87,82,100,7.2,US,1674943613
505,shaki,41.0833,47.1667,3.0,52,100,0.85,AZ,1674943614
506,quatre cocos,-20.2078,57.7625,25.61,86,92,1.99,MU,1674943614
507,simao,22.7886,100.9748,8.94,92,95,0.94,CN,1674943614
508,aripuana,-9.1667,-60.6333,23.41,95,100,0.71,BR,1674943615
509,mandera,3.9366,41.867,27.38,28,4,3.78,KE,1674943615
510,kysyl-syr,63.8986,122.7617,-50.28,100,66,0.39,RU,1674943616
511,kulhudhuffushi,6.6221,73.07,26.4,77,4,3.14,MV,1674943616
512,sakakah,29.9697,40.2064,15.47,49,81,4.34,SA,1674943616
513,turan,16.0678,108.2208,15.99,88,75,2.06,VN,1674943617
514,yumen,40.2833,97.2,-9.2,36,73,4.93,CN,1674943617
515,yerbogachen,61.2767,108.0108,-36.2,100,66,0.88,RU,1674943617
516,okhotsk,59.3833,143.3,-27.48,84,98,4.49,RU,1674943618
517,beira,-19.8436,34.8389,25.71,64,31,4.16,MZ,1674943618
518,zonguldak,41.25,31.8333,2.4,97,100,2.09,TR,1674943618
519,visby,57.6409,18.296,3.12,93,100,4.63,SE,1674943619
520,okha,53.5739,142.9478,-24.58,86,100,8.05,RU,1674943619
521,pedernales,18.0384,-71.744,25.74,65,21,3.05,DO,1674943619
522,bani,18.2833,-70.3333,24.92,56,58,7.54,DO,1674943619
523,valreas,44.3837,4.9908,1.79,86,15,3.86,FR,1674943620
524,slave lake,55.2834,-114.769,-17.73,83,100,7.86,CA,1674943620
525,le port,-20.9373,55.2919,26.0,86,90,1.52,RE,1674943620
526,constantine,36.365,6.6147,3.67,87,75,1.03,DZ,1674943621
527,makokou,0.5738,12.8642,21.83,89,66,1.32,GA,1674943621
528,kommunar,59.6206,30.39,-4.2,90,100,6.18,RU,1674943622
529,udachnyy,66.4167,112.4,-42.56,100,66,1.26,RU,1674943623
530,saquarema,-22.92,-42.5103,27.02,91,27,3.17,BR,1674943625
531,kashi,39.4547,75.9797,-13.13,85,28,1.45,CN,1674943626
532,tucuman,-26.8241,-65.2226,25.35,84,83,0.78,AR,1674943627
533,kulykivka,51.3735,31.6466,-3.32,86,94,2.62,UA,1674943631
534,canakkale,40.0833,26.8333,3.32,89,85,2.32,TR,1674943631
535,dunedin,-45.8742,170.5036,19.89,64,5,1.34,NZ,1674943389
536,juba,4.8517,31.5825,27.14,29,11,1.09,SS,1674943632
537,dothan,31.2232,-85.3905,16.11,35,0,4.12,US,1674943609
538,gigmoto,13.7796,124.39,24.17,88,100,8.51,PH,1674943633
539,springfield,37.2153,-93.2982,12.92,70,100,7.72,US,1674943512
540,north myrtle beach,33.816,-78.68,12.41,55,0,4.63,US,1674943634
541,honiara,-9.4333,159.95,27.63,80,81,0.95,SB,1674943635
542,mayumba,-3.432,10.6554,24.98,83,21,1.83,GA,1674943637
543,ouadda,8.0777,22.4007,21.95,20,9,2.05,CF,1674943637
544,egvekinot,66.3167,-179.1667,-12.34,97,99,0.19,RU,1674943638
545,isla mujeres,21.2311,-86.731,26.76,74,23,5.39,MX,1674943639
546,conil,44.9673,3.7177,-5.66,95,100,4.05,FR,1674943640
547,kourou,5.1552,-52.6478,24.03,84,90,3.3,GF,1674943641
548,marsh harbour,26.5412,-77.0636,21.83,72,54,8.47,BS,1674943537
549,kudahuvadhoo,2.6708,72.8944,26.99,74,61,4.75,MV,1674943642
550,storforshei,66.4043,14.5233,1.88,86,75,7.2,NO,1674943643
551,sangmelima,2.9333,11.9833,19.96,95,37,1.3,CM,1674943643
552,imbituba,-28.24,-48.6703,25.73,82,84,5.71,BR,1674943644
553,canandaigua,42.8742,-77.288,2.8,70,100,2.93,US,1674943644
554,lixourion,38.2019,20.4314,10.38,77,100,2.43,GR,1674943645
555,payyannur,12.1,75.2,21.14,76,3,2.25,IN,1674943646
556,walvis bay,-22.9575,14.5053,18.38,84,11,2.29,NA,1674943647
557,iquitos,-3.7481,-73.2472,29.02,70,40,2.57,PE,1674943648
558,barinitas,8.7622,-70.4111,27.03,46,64,0.52,VE,1674943649
559,catamarca,-28.4696,-65.7852,28.76,62,88,0.89,AR,1674943649
560,road town,18.4167,-64.6167,25.05,78,40,4.12,VG,1674943650
